full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid
329634 (2003 SL86),3.125248948974371,0.1917763858337892,,17.05396170800512,224.4601656665485,173.2184477300848,2.525900000709218,3.724597897239524,5.52503621393436,5828.0,0,174,15.7,,,,,,,,,,,N,N,1.53411
122941 (2000 SE192),2.80534581313567,0.02938354113687734,,5.148898686652995,56.23306438865946,261.966516288905,2.722914819032232,2.887776807239109,4.69880917825188,6495.0,0,378,15.5,,,,,,,,,,,N,N,1.7145
       (2008 HC48),2.467212087769687,0.1687412306360755,,2.254949869246388,105.3237983893228,325.7694144008984,2.050891683839229,2.883532491700145,3.87541243528545,4481.0,0,130,17.403,,,,,,,,,,,N,N,1.06571
       (2014 QE422),3.195151197243637,0.09508334890660489,,8.740957075986854,346.7873682697424,323.5988304660102,2.891345521146764,3.49895687334051,5.71143611668189,37.0,5,22,17.324,,,,,,,,,,,N,N,1.88243
       (2014 ST290),2.38789055279794,0.1992028525655851,,3.448064349694839,48.39147412004347,292.5827929685443,1.912215943066178,2.863565162529702,3.69002941618813,5529.0,0,44,18.5,,,,,,,,,,,N,N,0.906296
261638 (2005 YL53),2.953571599869821,0.1216019994812248,,3.026591606191382,101.0103723232345,260.5291546391311,2.594411387714691,3.312731812024951,5.07609168016385,6315.0,0,162,16.3,,,,,,,,,,,N,N,1.59275
       (2014 EM149),2.605963304622776,0.3035879040189469,,5.253846791335204,246.7966460021934,199.7031720851971,1.814824367022059,3.397102242223493,4.20688505808062,6.0,8,11,19.268,,,,,,,,,,,N,N,0.831211
408685 (2014 MN49),2.735383011051611,0.1254380779722749,,3.486007012059021,330.5668764308439,14.98027530546578,2.392261823627283,3.078504198475938,4.52413358739312,4693.0,0,56,17.5,,,,,,,,,,,N,N,1.38414
 32783 (1988 RK13),2.545945176363584,0.1402445395540468,,15.05221540777035,124.5639002100759,207.8776804818666,2.188890267374627,2.903000085352542,4.0623914869745,11189.0,0,1026,14.1,4.568,,0.177,,,,,,,,N,N,1.18569
       (2006 SO176),1.950789308188798,0.06221911040036406,,22.12847890185054,190.0508249341681,136.1016648960984,1.829412932854749,2.072165683522846,2.72473174909503,15.0,7,13,19.423,,,,,,,,,,,N,N,0.848276
315790 (2008 FF131),2.742235231989604,0.05219366969984293,,6.921287882767214,63.07034401297904,291.1692173680574,2.599107912051866,2.885362551927341,4.54114387565598,5609.0,0,116,16.6,,,,,,,,,,,N,N,1.60379
158782 (2003 SB97),3.217791919700731,0.08878895616921516,,16.1767645738984,225.46370118,231.3478242684012,2.932087533980769,3.503496305420694,5.77225006668235,6663.0,0,486,14.5,7.635,,0.063,,,,,,,,N,N,1.97619
 11268 Spassky (1985 UF5),2.415326546199798,0.201403325008005,,4.119479253200803,205.1418155518907,225.1150042743083,1.928871748815058,2.901781343584538,3.75380738313854,13838.0,0,1601,13.8,,,,5.646,,,,,,,N,N,0.945457
108446 (2001 KJ47),2.738081223819433,0.1609016180157314,,2.488947640508111,304.9732862830505,279.2212103420389,2.297519524648392,3.178642922990473,4.53082922275609,7031.0,0,659,15.6,2.529,,0.159,,,,,,,,N,N,1.29024
       (2015 BU539),2.614988818458178,0.1463064458616778,,13.61047607435738,117.7950819392838,167.0571333507183,2.232399098461535,2.997578538454823,4.2287592088419,3872.0,0,39,17.3,,,,,,,,,,,N,N,1.21732
       (2014 OJ337),2.749036693946109,0.09880154096639408,,3.951484373236299,99.78894407207903,243.6010288013441,2.477427632411072,3.020645755481146,4.55804918741118,2331.0,1,30,17.552,,,,,,,,,,,N,N,1.47154
391741 (2008 CS202),3.142950709147726,0.1658306041632931,,11.92015125384687,350.9139705724755,82.97157454096806,2.621753294194308,3.664148124101144,5.57204425813005,6264.0,0,107,16.7,,,,,,,,,,,N,N,1.66935
       (2015 HO77),2.2431085531459,0.1341179050781499,,5.687766530748796,26.74114935792952,64.99106492883382,1.942267533135092,2.543949573156708,3.35956957326469,513.0,3,22,18.153,,,,,,,,,,,N,N,0.966693
122361 (2000 QF52),2.760797262232056,0.2132564153764976,,9.895706412846742,157.5358613144721,233.7140962009251,2.172039534507199,3.349554989956912,4.58732992041907,9780.0,0,392,15.7,,,,,,,,,,,N,N,1.1925
164710 (1998 FW24),2.325940266758436,0.2135776591461401,,5.279210436697457,194.6234653468167,329.4064663037126,1.829171389270421,2.822709144246452,3.54736631853171,8167.0,0,314,16.9,,,,,,,,,,,N,N,0.839264
       (2015 XG344),3.19570550898216,0.02771699085444481,,2.714698928236746,116.0148028565083,300.4506975958816,3.107130168616203,3.284280849348117,5.71292245638564,26.0,6,13,17.432,,,,,,,,,,,N,N,2.11924
 68337 (2001 KU20),2.270588017382221,0.1364469621617739,,9.780114339508076,255.3771523311604,77.74712891197267,1.960773180089492,2.58040285467495,3.4214934637913,7294.0,0,519,15.5,,,,,,,,,,,N,N,0.976703
 32879 (1993 OO5),2.30006026323619,0.0774304464006661,,1.715405167127426,105.8591324340669,7.994382963127936,2.121965570305379,2.478154956167002,3.48832567707205,9826.0,0,892,15.5,,,,,,,,,,,N,N,1.13873
       (2016 GS56),2.869080536507972,0.1346158490547739,,14.97978709388271,18.10907099990233,57.03936885034732,2.482856824079425,3.255304248936519,4.85984380370524,2742.0,2,58,16.8,,,,,,,,,,,N,N,1.52953
212535 (2006 RY89),2.606397697322618,0.1178135931195324,,2.908104743849051,350.3274309296308,272.7389084036519,2.299328619502565,2.913466775142671,4.20793698174419,8182.0,0,325,16.4,,,,,,,,,,,N,N,1.28563
452760 (2006 BQ264),3.154585671331122,0.1827968102305263,,11.32028902257058,148.6194465240628,335.007003987027,2.57793747301287,3.731233869649374,5.60301379567803,4520.0,0,117,16.2,,,,,,,,,,,N,N,1.59838
165344 (2000 VB47),2.339897196122262,0.2515224637704132,,4.514369404603923,330.0163216250214,38.11199983640392,1.751360488384109,2.928433903860415,3.5793434119008,6647.0,0,326,17.0,2.370,,0.045,,,,,,,,N,N,0.751921
  2998 Berendeya (1975 TR3),2.421975454010592,0.1971438780563176,,3.078323255331788,157.4615845710425,204.5471190904948,1.944497820449733,2.89945308757145,3.76931825969847,15926.0,0,1921,14.0,4.252,,0.295,8.0,,,,,,,N,N,0.94127
       (2014 MQ70),1.875070904730272,0.0689566811213057,,19.42727605470418,236.6714640158783,64.8426466600482,1.745772238272949,2.004369571187596,2.56764361824476,13.0,7,9,19.766,,,,,,,,,,,N,N,0.779241
       (2015 AS29),2.93311902218632,0.0922525426086158,,2.670740279127152,88.43558787433498,1.857287847239593,2.662531334615935,3.203706709756705,5.02345749525435,3.0,8,11,18.2,,,,,,,,,,,N,N,1.67889
       (2014 DV108),3.105935986027166,0.1985026161230518,,17.93003299187821,115.0845123493175,83.91298614584326,2.489399567290043,3.722472404764288,5.47390118366562,5924.0,0,142,16.0,,,,,,,,,,,N,N,1.5664
261048 (2005 SZ157),3.071184737284053,0.1832520839048164,,4.629080891158487,184.2174028766427,293.6547630811988,2.508383734120084,3.633985740448022,5.38229024134661,6825.0,0,202,16.4,,,,,,,,,,,N,N,1.52922
278067 (2006 YY40),2.119732663062881,0.125159414542826,,1.646449766628868,199.1170098118806,98.78169198254976,1.854428163966625,2.385037162159136,3.08624102624074,5039.0,0,204,17.7,,,,,,,,,,,N,N,0.838786
466524 (2014 QV420),2.308092671016735,0.1931355356588246,,3.094541330824347,45.09289926366825,356.4626987200564,1.86231795664971,2.753867385383759,3.50661483030558,6707.0,0,92,18.0,,,,,,,,,,,N,N,0.870176
 14130 (1998 QQ103),2.278922793865987,0.1142535122658858,,4.470895768439749,30.82777423391808,351.2931359370098,2.018547860484013,2.539297727247961,3.44034994754071,13377.0,0,1450,14.7,3.690,,0.156,,,,,,,,N,N,1.02095
232922 (2005 AP26),2.348455001020763,0.258106732751976,,4.077557522673393,230.1740703711592,102.6132668121731,1.742302953692255,2.954607048349271,3.59899768104575,8271.0,0,550,16.1,3.605,,0.049,,,,,,,,N,N,0.736942
  4097 Tsurugisan (1987 WW),2.238623716477916,0.142370798591797,,3.972504032400191,20.01311154306269,322.3242415236384,1.919909070216418,2.557338362739413,3.34949900376245,25603.0,0,2175,13.6,4.738,,0.275,,,,,,,,N,N,0.912982
       (2012 TA259),1.881484423191945,0.7409834830533618,,10.309954561,144.4655535718075,354.371053463173,0.4873355419845322,3.275633304399358,2.58082848225472,24.0,7,51,20.3,,,,,,,,,,,Y,N,0.170519
       (2009 FF64),2.964735099944208,0.1387935912769925,,4.643297969492735,10.43945004535703,103.2546776860313,2.553248868237998,3.376221331650417,5.10489771705004,4172.0,0,48,17.4,,,,,,,,,,,N,N,1.57495
       (2006 UD125),2.698937467421755,0.09220846390775632,,8.33190326685377,235.2369837632327,134.528710230397,2.450072589367704,2.947802345475805,4.43401783657283,4750.0,0,112,17.2,,,,,,,,,,,N,N,1.45828
       (2012 PH23),3.166037236547577,0.1490986645587339,,13.41175070514799,165.0250772429256,194.2484077663438,2.693985312635109,3.638089160460044,5.63355099439665,13.0,7,15,17.163,,,,,,,,,,,N,N,1.69093
 73198 (2002 JQ12),2.331088919393745,0.09824706469503236,,6.572167748007941,358.9465996042434,266.6724058034919,2.102066275520195,2.560111563267296,3.55915139794785,10266.0,0,1058,15.2,,,,,,,,,,,N,N,1.09863
       (2016 AC61),2.608767680555995,0.08746548549571723,,4.104824918487696,303.0771636441622,158.4197303332683,2.380590548830629,2.836944812281362,4.21367766751916,12.0,8,10,18.635,,,,,,,,,,,N,N,1.39782
336002 (2007 TZ368),3.084038020185345,0.2753073163390617,,15.12179365924137,104.6026790028129,258.0612265994241,2.234979789360485,3.933096251010206,5.41611388096784,6380.0,0,130,16.0,,,,,,,,,,,N,N,1.28853
 62005 (2000 RP38),2.326098702776885,0.1138310160366239,,6.557540071622749,49.27729593915904,337.1832914656704,2.061316524038319,2.59088088151545,3.54772877850609,13368.0,0,1494,14.7,3.214,,0.297,,,,,,,,N,N,1.06715
223277 (2003 GJ50),2.613059852664025,0.09210635578119,,4.206524039475152,69.86363501461611,161.3184694568384,2.372380432197009,2.853739273131042,4.22408100869193,7181.0,0,281,16.3,,,,,,,,,,,N,N,1.36192
370584 (2003 UD363),3.061917594655567,0.05620402091897829,,11.78562570201504,55.91251486074522,81.1087448123576,2.889825514113358,3.234009675197776,5.35794745009377,7167.0,0,118,16.3,,,,,,,,,,,N,N,1.93466
257060 (2008 FL94),2.716871350745456,0.07144650743393788,,6.558795453584202,82.33091081583834,325.0848695416694,2.522760381587368,2.910982319903544,4.47828587390626,7557.0,0,173,16.7,,,,,,,,,,,N,N,1.53589
       (2013 WH111),3.129345082826784,0.1433690594949789,,9.881972438097648,262.5603345925988,169.5248519161206,2.680693821466671,3.577996344186897,5.53590192515974,3569.0,1,34,16.6,,,,,,,,,,,N,N,1.69608
       (2017 OQ8),2.690963752661654,0.2374926582807492,,11.64807830772334,309.5834869380969,52.02137765987001,2.051879617704897,3.330047887618411,4.41438262782787,110.0,4,25,18.1,,,,,,,,,,,N,N,1.06924
       (2010 GN56),3.16676779890763,0.2097428392167856,,10.61913021978414,53.08652070208727,51.65087793380574,2.502560929624453,3.830974668190807,5.63550101776114,1.0,9,14,17.5,2.119,,0.039,,,,,,,,N,N,1.53477
264499 (2001 QX54),2.591773742377632,0.2715930335602395,,4.061136917432985,10.18685743910073,352.558421317017,1.887866049383516,3.295681435371747,4.17257191679442,6356.0,0,175,17.0,,,,,,,,,,,N,N,0.884712
384373 (2009 UL150),2.377538676315472,0.1096740099004309,,0.9111092446557416,198.5845682688555,263.9327149296947,2.116784475990591,2.638292876640353,3.66606016472571,7011.0,0,76,17.8,,,,,,,,,,,N,N,1.13405
       (2000 JZ66),2.427250993883272,0.2831118500118737,,0.676528725402511,41.45876921638676,135.5378673855278,1.74006747456182,3.114434513204724,3.78164044071568,6992.0,0,121,18.7,,,,,,,,,,,N,N,0.744828
262920 (2007 CN64),2.587034663796212,0.08772605217673463,,3.532206018835706,294.2422940209458,187.6579511184055,2.360084325897005,2.81398500169542,4.16113277928876,6741.0,0,180,17.0,,,,,,,,,,,N,N,1.37628
456518 (2006 YT21),2.633836991835499,0.1296905026087019,,11.23301158506958,227.7434904894658,221.2572451693137,2.292253348574962,2.975420635096036,4.27456122317824,3368.0,0,58,17.6,2.151,,0.038,,,,,,,,N,N,1.32035
517233 (2014 BJ66),2.650909119804358,0.1471398027491224,,15.09183237818374,151.3270649682902,256.7664637453415,2.260854874810495,3.040963364798221,4.31618907462362,5251.0,0,71,16.6,,,,,,,,,,,N,N,1.32253
       (2007 RP231),2.418946434068109,0.1945800406078799,,1.864982865874252,155.1733047958444,277.4823077955236,1.94826773869885,2.889625129437368,3.76224937941608,3038.0,5,19,18.641,,,,,,,,,,,N,N,0.963883
 11364 Karlstejn (1998 FB3),2.600013123401356,0.1547120025162084,,4.106655263407474,105.2177020309948,192.6301250111835,2.19775988651151,3.002266360291201,4.1924849506698,10179.0,0,1422,14.5,3.162,,0.28,,,,,,,,N,N,1.18142
       (2015 XE5),3.158299596158917,0.1113974076836343,,15.47872753688086,94.22214533618776,236.3124842395172,2.806473208458545,3.51012598385929,5.61291143251115,33.0,5,14,16.447,,,,,,,,,,,N,N,1.82607
294473 (2007 VP330),3.182687692316531,0.1600675693848597,,16.54208226276037,263.1887244576646,7.297236437793006,2.673242609296316,3.692132775336746,5.67805034982337,6669.0,0,188,15.1,,,,,,,,,,,N,N,1.65756
513596 (2011 EV42),2.313789512395565,0.1406041161643627,,6.210106418657804,148.1657560360539,145.0178709387422,1.988461183014814,2.639117841776315,3.51960539405786,5142.0,0,74,17.6,,,,,,,,,,,N,N,0.975517
       (2012 XX20),2.584111028765432,0.2259317329252935,,12.73944317040352,245.8737180314291,193.7780311290966,2.000278345965095,3.167943711565769,4.15408096280777,1432.0,3,33,17.7,,,,,,,,,,,N,N,1.01761
       (2000 SE8),2.481051970300011,0.5972511520357195,,0.6505733930588253,99.09029049050368,234.389039922941,0.9992408227778375,3.962863117822185,3.90806694439507,72.0,7,40,23.0,,,,,,,,,,,Y,N,0.00717403
469575 (2003 WE106),2.756121854613657,0.1102176060167355,,4.913096657762562,134.1384257404416,261.2462516492753,2.452348701907734,3.059895007319579,4.57568189689434,5149.0,0,39,17.5,,,,,,,,,,,N,N,1.46418
112453 (2002 OC9),2.85806487972589,0.142977189824687,,7.843568031372934,161.0126055379485,204.7155214773487,2.44942679488605,3.26670296456573,4.8318820827262,6942.0,0,571,15.1,,,,,,,,,,,N,N,1.44877
 68037 (2000 YU35),2.351462718001661,0.0666127297270944,,5.325965818785476,243.4007513476277,93.30808517427504,2.194825367504077,2.508100068499244,3.60591386524343,7584.0,0,823,15.5,2.003,,0.366,,,,,,,,N,N,1.19214
446664 (2015 NY16),2.644575496994063,0.06235513245259726,,15.56859920877754,133.1116984763893,213.2261341180231,2.479672641598105,2.809478352390022,4.30072978658682,3804.0,0,96,16.4,,,,,,,,,,,N,N,1.47895
411668 (2011 WQ71),2.322046175917397,0.1677304010893009,,5.699357966468853,60.85870757277888,58.21989147036138,1.932568439482895,2.711523912351899,3.53846154342677,5157.0,0,115,17.9,,,,,,,,,,,N,N,0.956105
       (2016 AY),3.104229649421007,0.135578780920672,,16.56953911531131,335.35899992,110.5017177495727,2.683361977854702,3.525097320987313,5.46939093214307,5382.0,0,145,16.0,4.287,,,,,,,,,,N,N,1.75206
222993 (2002 RX129),2.278343714682169,0.2295399524818937,,24.65087461926112,9.508511884049646,311.9067523860186,1.755372806676603,2.801314622687736,3.43903873036266,5717.0,0,227,16.5,1.455,,0.23,,,,,,,,N,N,0.809937
 55142 (2001 QD194),2.591898070511863,0.106184703272545,,12.88367944770524,288.5640178794266,252.4218060642227,2.316678142981879,2.867117998041847,4.17287215961318,17908.0,0,1401,13.7,,,,,,,,,,,N,N,1.35973
 35016 (1981 EC7),3.953321838221911,0.1186393616106761,,7.839525871622255,307.2899202262462,207.9101572907145,3.484302259093719,4.422341417350103,7.86052330291675,13960.0,0,488,13.6,11.774,,0.051,,,,,,,,N,N,2.49783
       (2007 PN48),2.336644626847137,0.1956056044963925,,3.809692484064447,348.0356955858302,297.9146581020271,1.879583842119455,2.793705411574819,3.57188281764994,6588.0,0,53,18.5,,,,,,,,,,,N,N,0.866349
       (2014 OL239),2.968990811778422,0.08951288213206106,,4.553513660660963,93.7577429618368,162.9569030919797,2.703227887192527,3.234753736364316,5.11589335440565,1329.0,5,22,17.279,,,,,,,,,,,N,N,1.68823
442496 (2011 VY18),2.760342847210251,0.1101049881286699,,4.287375031346658,47.04560459409732,344.1135065146042,2.456415330787107,3.064270363633395,4.58619738569351,3764.0,0,79,17.2,,,,,,,,,,,N,N,1.46176
 92930 (2000 RH26),2.631836683432194,0.2393097593698524,,13.41199710059609,198.2828660199943,165.7788462865037,2.002012480019285,3.261660886845103,4.26969257501501,6790.0,0,596,15.2,4.452,,0.098,,,,,,,,N,N,1.00271
272288 (2005 SW10),2.351166424940829,0.1812345338073693,,2.907272319761646,303.0508408161286,41.23129808552832,1.925053874013139,2.777278975868519,3.60523234884631,8622.0,0,201,17.3,,,,,,,,,,,N,N,0.917555
 83572 (2001 SS225),2.91715056059044,0.02379243520679298,,2.057395947604337,167.286886641328,250.6258724054508,2.847744444889132,2.986556676291748,4.98249038352475,10089.0,0,420,15.4,,,,,,,,,,,N,N,1.85916
130867 (2000 US110),2.654773463860682,0.2523382999879065,,23.24156054088811,33.22535144739766,67.09363619487706,1.984872441137072,3.324674486584292,4.32563035450763,10077.0,0,365,15.7,2.986,,0.114,,,,,,,,N,N,1.10372
       (2016 NG33),1.037507428401047,0.09494789759894429,,29.92194100621922,136.7567873496322,39.3001855065005,0.9389982793310806,1.136016577471014,1.056805402044,372.0,2,101,21.5,,,,2.321,,,,,,,Y,Y,0.027654
378646 (2008 GQ27),2.29707229690775,0.0869967060854648,,4.484940757807968,176.2191648658522,351.0404953978552,2.097234573436603,2.496910020378897,3.4815304547793,5588.0,0,101,18.0,,,,,,,,,,,N,N,1.10423
       (2015 VH67),3.161015859076253,0.07610570067087787,,11.23906706147575,31.33511931705009,314.8521779003213,2.920444532289498,3.401587185863008,5.62015397884995,1330.0,3,44,16.5,,,,,,,,,,,N,N,1.92716
104903 (2000 JJ9),3.087714592991612,0.2083416359288846,,16.53667430806644,22.99641756622415,91.0448931170726,2.44441508340625,3.731014102576974,5.42580183082865,7188.0,0,555,14.2,4.202,,0.302,,,,,,,,N,N,1.52765
477366 (2009 UQ106),2.291964335338744,0.1626084897848933,,3.540941605776049,261.5219782376685,83.67445744388709,1.919271476128474,2.664657194549014,3.46992418063883,6163.0,0,93,17.7,,,,,,,,,,,N,N,0.91487
116547 (2004 BK74),2.674106525223272,0.08690758929722026,,14.44619478688508,134.9299312796147,274.0486874631844,2.441706373592151,2.906506676854392,4.37296758270916,7136.0,0,414,15.6,,,,,,,,,,,N,N,1.50302
398032 (2009 DM110),2.725049804897629,0.2860172595363122,,13.3977942483972,102.9455138820778,111.3168629366657,1.945638527600847,3.504461082194411,4.49852220463748,6619.0,0,133,16.9,,,,,,,,,,,N,N,0.983722
379764 (2011 HF10),3.063385137261224,0.08971061523642311,,8.917357806893857,97.53145933769282,192.7785991464938,2.788566971891405,3.338203302631043,5.36179991738296,5909.0,0,140,16.1,,,,,,,,,,,N,N,1.77238
129951 (1999 TV219),2.574181738718569,0.1589161825164274,,9.813464370466756,2.13146937346234,218.1948509301733,2.165102603697914,2.983260873739223,4.13016127057603,7277.0,0,937,14.6,3.251,,0.334,,,,,,,,N,N,1.16792
270094 (2001 QO224),2.367744495002458,0.2210607373837755,,1.766180620073416,348.2800063158874,335.5664015691913,1.844329151000839,2.891159839004076,3.64343021480767,7060.0,0,375,16.8,,,,,,,,,,,N,N,0.831457
215854 (2005 EQ29),2.324087714331335,0.1838233214277259,,2.798277454516233,208.7382995777967,297.1683417301732,1.896866191393578,2.751309237269093,3.5431290815793,9212.0,0,252,17.0,,,,,,,,,,,N,N,0.911159
522404 (2016 CZ309),2.766012561834758,0.02725811417030539,,5.836998003469136,109.1643542345029,3.498287667353611,2.690616275627767,2.841408848041749,4.60033463934616,4222.0,0,62,17.0,,,,,,,,,,,N,N,1.70746
       (2009 SA226),2.3093229,0.1858872,,4.52912,43.26604,272.60852,1.8800493,2.7385965,3.50941884380561,,0,54,18.4,,,,,,,,,,,N,,
